----------------------------------
-         PROCESS STARTS         -
----------------------------------
2024-02-21 16:18:09.035753

Actual Temperature / SetPoint / V1 / V2
0 0 0.1145 4.3413
19.56  0.00  0.1118 2.9463
19.50  0.00  0.1132 2.9492
19.47  0.00  0.1132 2.9492
19.50  0.00  0.1196 2.9447
19.41  0.00  0.1196 2.9447
19.38  0.00  0.1144 2.9534
19.32  0.00  0.1144 2.9534
19.50  0.00  0.1228 2.9459
19.47  0.00  0.1187 2.9486
19.41  0.00  0.1187 2.9486
19.47  0.00  0.1204 2.9469
19.47  0.00  0.1204 2.9469
19.47  0.00  0.1168 2.9475
19.35  0.00  0.1128 2.9475
19.44  0.00  0.1128 2.9475
19.38  0.00  0.1102 2.9539
19.41  0.00  0.1102 2.9539
19.47  0.00  0.1188 2.9463
19.50  0.00  0.1188 2.9463
19.53  0.00  0.121 2.9487
19.41  0.00  0.1213 2.9459
19.53  0.00  0.1213 2.9459
19.35  0.00  0.1141 2.9484
19.38  0.00  0.1141 2.9484
19.44  0.00  0.1204 2.9491
19.38  0.00  0.1204 2.9491
19.38  0.00  0.1204 2.947
19.26  0.00  0.1649 2.946
19.44  0.00  0.1649 2.946
19.47  0.00  0.1208 2.9493
19.35  0.00  0.1208 2.9493
19.44  0.00  0.1018 2.9456
19.38  0.00  0.1018 2.9456
19.32  0.00  0.1013 2.9497
19.38  0.00  0.1173 2.9474
19.44  0.00  0.1173 2.9474
19.35  0.00  0.1178 2.9489
19.35  0.00  0.1178 2.9489
19.41  0.00  0.1185 2.9452
19.32  0.00  0.1185 2.9452
19.41  0.00  0.1152 2.9496
19.44  0.00  0.1229 2.9447
19.29  0.00  0.1229 2.9447
19.38  0.00  0.1141 2.9513
19.38  0.00  0.1141 2.9513
19.35  0.00  0.1078 2.9471
19.44  0.00  0.1166 2.9495
19.38  0.00  0.1166 2.9495
19.38  0.00  0.1151 2.9449
19.38  0.00  0.1151 2.9449
19.44  0.00  0.124 2.9504
19.44  0.00  0.124 2.9504
19.32  0.00  0.1211 2.9465
19.44  0.00  0.1112 2.9532
19.38  0.00  0.1112 2.9532
19.47  0.00  0.1117 2.9463
19.38  0.00  0.1117 2.9463
19.41  0.00  0.1085 2.9482
19.35  0.00  0.1085 2.9482
19.35  0.00  0.1174 2.9463
19.26  0.00  0.124 2.9484
19.35  0.00  0.124 2.9484
19.35  0.00  0.1127 2.9448
19.50  0.00  0.1127 2.9448
19.47  0.00  0.1168 2.9558
19.32  0.00  0.1168 2.9558
19.32  0.00  0.1021 2.9447
19.35  0.00  0.1122 2.9489
19.47  0.00  0.1122 2.9489
19.38  0.00  0.1145 2.9448
19.41  0.00  0.1145 2.9448
19.32  0.00  0.1143 2.9504
19.26  0.00  0.1161 2.9486
19.35  0.00  0.1161 2.9486
19.47  0.00  0.1162 2.9464
19.47  0.00  0.1162 2.9464
19.41  0.00  0.1213 2.9482
19.47  0.00  0.1213 2.9482
19.35  0.00  0.1228 2.9468
19.26  0.00  0.1204 2.9504
19.41  0.00  0.1204 2.9504
19.44  0.00  0.1163 2.9487
19.32  0.00  0.1163 2.9487
19.50  0.00  0.1145 2.9478
19.41  0.00  0.1145 2.9478
19.47  0.00  0.1106 2.9469
19.35  0.00  0.1162 2.9457
19.32  0.00  0.1162 2.9457
19.32  0.00  0.1161 2.9476
19.26  0.00  0.1161 2.9476
19.35  0.00  0.1191 2.9474
19.47  0.00  0.1191 2.9474
19.38  0.00  0.1165 2.9487
19.32  0.00  0.1188 2.9451
19.50  0.00  0.1188 2.9451
19.44  0.00  0.1116 2.948
19.47  0.00  0.1116 2.948
19.50  0.00  0.1217 2.9463
19.41  0.00  0.1128 2.9501
19.53  0.00  0.1128 2.9501
19.41  0.00  0.1086 2.9449
19.50  0.00  0.1086 2.9449
19.47  0.00  0.1112 2.9489
19.50  0.00  0.1112 2.9489
19.44  0.00  0.1228 2.9441
19.56  0.00  0.1257 2.9484
19.41  0.00  0.1257 2.9484
19.53  0.00  0.1238 2.9443
19.50  0.00  0.1238 2.9443
19.32  0.00  0.1217 2.9535
19.35  0.00  0.1217 2.9535
19.38  0.00  0.1223 2.9447
19.41  0.00  0.1177 2.9485
19.47  0.00  0.1177 2.9485
19.59  0.00  0.1138 2.9435
19.44  0.00  0.1138 2.9435
19.44  0.00  0.1074 2.9469
19.38  0.00  0.1083 2.9467
19.32  0.00  0.1083 2.9467
19.44  0.00  0.1178 2.9501
19.47  0.00  0.1178 2.9501
19.38  0.00  0.1218 2.9446
19.53  0.00  0.1218 2.9446
19.35  0.00  0.1244 2.9498
19.62  0.00  0.1173 2.944
19.41  0.00  0.1173 2.944
19.29  0.00  0.1132 2.9459
19.53  0.00  0.1132 2.9459
19.41  0.00  0.1025 2.9464
19.44  0.00  0.1025 2.9464
19.35  0.00  0.1077 2.9459
19.53  0.00  0.1174 2.9447
19.41  0.00  0.1174 2.9447
19.41  0.00  0.1276 2.9487
19.41  0.00  0.1276 2.9487
19.50  0.00  0.1184 2.9465
19.53  0.00  0.1251 2.9489
19.47  0.00  0.1251 2.9489
19.50  0.00  0.1158 2.9481
19.41  0.00  0.1158 2.9481
19.50  0.00  0.1254 2.9497
19.26  0.00  0.1254 2.9497
19.56  0.00  0.1163 2.9448
19.44  0.00  0.1182 2.9479
19.47  0.00  0.1182 2.9479
19.44  0.00  0.1206 2.9437
19.47  0.00  0.1206 2.9437
19.41  0.00  0.116 2.9492
19.59  0.00  0.116 2.9492
19.53  0.00  0.1147 2.9482
19.38  0.00  0.1227 2.9469
19.32  0.00  0.1227 2.9469
19.56  0.00  0.106 2.9458
19.41  0.00  0.106 2.9458
19.47  0.00  0.0588 2.9481
19.41  0.00  0.0588 2.9481
19.59  0.00  0.1831 2.9458
19.44  0.00  0.1716 2.9545
19.44  0.00  0.1716 2.9545
19.44  0.00  0.1543 2.9436
19.41  0.00  0.1543 2.9436
19.59  0.00  0.1355 2.9487
19.47  0.00  0.1355 2.9487
19.41  0.00  0.1207 2.9454
19.41  0.00  0.1143 2.9476
19.50  0.00  0.1143 2.9476
19.47  0.00  0.1263 2.9473
19.47  0.00  0.1263 2.9473
19.50  0.00  0.1237 2.9489
19.53  0.00  0.1237 2.9489
19.47  0.00  0.1216 2.9467
19.41  0.00  0.1223 2.9476
19.44  0.00  0.1223 2.9476
19.50  0.00  0.1254 2.9454
19.41  0.00  0.1254 2.9454
19.53  0.00  0.1262 2.9496
19.38  0.00  0.1262 2.9496
19.41  0.00  0.1194 2.947
19.44  0.00  0.1116 2.9474
19.41  0.00  0.1116 2.9474
19.47  0.00  0.1099 2.946
19.47  0.00  0.1099 2.946
19.50  0.00  0.1112 2.95
19.38  0.00  0.1112 2.95
19.65  0.00  0.115 2.9468
19.56  0.00  0.1173 2.9474
19.41  0.00  0.1173 2.9474
19.41  0.00  0.1177 2.9464
19.56  0.00  0.1177 2.9464
19.50  0.00  0.1216 2.948
19.65  0.00  0.1246 2.9458
19.44  0.00  0.1246 2.9458
19.47  0.00  0.1179 2.9497
19.53  0.00  0.1179 2.9497
19.47  0.00  0.1124 2.9487
19.41  0.00  0.1124 2.9487
19.53  0.00  0.1191 2.9486
19.50  0.00  0.1174 2.9432
19.41  0.00  0.1174 2.9432
19.35  0.00  0.1251 2.9485
19.44  0.00  0.1251 2.9485
19.50  0.00  0.1119 2.9465
19.41  0.00  0.1119 2.9465
19.56  0.00  0.1177 2.9526
19.47  0.00  0.1165 2.9458
19.65  0.00  0.1165 2.9458
19.41  0.00  0.129 2.9492
19.41  0.00  0.129 2.9492
19.62  0.00  0.1395 2.9452
19.53  0.00  0.1395 2.9452
19.41  0.00  0.1415 2.9474
19.35  0.00  0.1268 2.9442
19.44  0.00  0.1268 2.9442
19.59  0.00  0.1018 2.9493
19.50  0.00  0.1018 2.9493
19.44  0.00  0.0975 2.9441
19.44  0.00  0.0966 2.949
19.53  0.00  0.0966 2.949
19.56  0.00  0.1139 2.9449
19.56  0.00  0.1139 2.9449
19.38  0.00  0.1191 2.9484
19.41  0.00  0.1191 2.9484
19.53  0.00  0.1294 2.9492
19.41  0.00  0.1157 2.9504
19.44  0.00  0.1157 2.9504
19.38  0.00  0.1204 2.9452
19.47  0.00  0.1204 2.9452
19.53  0.00  0.1217 2.9479
19.50  0.00  0.1217 2.9479
19.50  0.00  0.1283 2.9471
19.44  0.00  0.1378 2.9486
19.59  0.00  0.1378 2.9486
19.41  0.00  0.099 2.9447
19.41  0.00  0.099 2.9447
19.44  0.00  0.0988 2.9471
19.56  0.00  0.0988 2.9471
19.53  0.00  0.1116 2.9445
19.50  0.00  0.1136 2.947
19.47  0.00  0.1136 2.947
19.50  0.00  0.1163 2.9462
19.50  0.00  0.1163 2.9462
19.41  0.00  0.1202 2.9515
19.50  0.00  0.1292 2.9489
19.50  0.00  0.1292 2.9489
19.47  0.00  0.1265 2.9459
19.44  0.00  0.1265 2.9459
19.44  0.00  0.1182 2.9468
19.23  0.00  0.1182 2.9468
19.41  0.00  0.113 2.9497
19.47  0.00  0.1112 2.9438
19.47  0.00  0.1112 2.9438
19.56  0.00  0.1155 2.9474
19.50  0.00  0.1155 2.9474
19.44  0.00  0.1171 2.9479
19.41  0.00  0.1171 2.9479
19.53  0.00  0.1255 2.9504
19.38  0.00  0.119 2.9434
19.41  0.00  0.119 2.9434
19.44  0.00  0.1094 2.9497
19.41  0.00  0.1094 2.9497
19.47  0.00  0.1208 2.9453
19.50  0.00  0.1208 2.9453
19.38  0.00  0.1196 2.9524
19.38  0.00  0.1185 2.9454
19.50  0.00  0.1185 2.9454
19.41  0.00  0.1097 2.9484
19.53  0.00  0.1097 2.9484
19.41  0.00  0.1118 2.9464
19.50  0.00  0.1118 2.9464
19.53  0.00  0.1158 2.949
19.47  0.00  0.1194 2.9481
19.44  0.00  0.1194 2.9481
19.56  0.00  0.1213 2.9502
19.44  0.00  0.1213 2.9502
19.38  0.00  0.127 2.9446
19.47  0.00  0.127 2.9446
19.41  0.00  0.1228 2.948
19.29  0.00  0.1147 2.9452
19.29  0.00  0.1147 2.9452
19.41  0.00  0.1105 2.9508
19.47  0.00  0.1105 2.9508
19.56  0.00  0.1172 2.9491
19.32  0.00  0.1172 2.9491
19.44  0.00  0.1121 2.9467
19.53  0.00  0.1262 2.9463
19.41  0.00  0.1262 2.9463
19.41  0.00  0.1133 2.9481
19.41  0.00  0.1133 2.9481
19.47  0.00  0.1161 2.9492
19.50  0.00  0.1161 2.9492
19.47  0.00  0.1219 2.9495
19.44  0.00  0.1132 2.9443
19.50  0.00  0.1132 2.9443
19.35  0.00  0.1107 2.9496
19.41  0.00  0.1107 2.9496
19.41  0.00  0.1193 2.9476
19.38  0.00  0.1129 2.9515
19.41  0.00  0.1129 2.9515
19.35  0.00  0.1218 2.9441
19.50  0.00  0.1218 2.9441
19.41  0.00  0.1226 2.9496
19.41  0.00  0.1226 2.9496
19.53  0.00  0.1218 2.9453
19.38  0.00  0.1224 2.9487
19.32  0.00  0.1224 2.9487
19.44  0.00  0.1191 2.9451
19.50  0.00  0.1191 2.9451
19.59  0.00  0.1095 2.9548
19.41  0.00  0.1095 2.9548
19.29  0.00  0.1105 2.9469
19.50  0.00  0.1136 2.9456
19.53  0.00  0.1136 2.9456
19.59  0.00  0.1193 2.9473
19.56  0.00  0.1193 2.9473
19.35  0.00  0.1216 2.948
19.47  0.00  0.126 2.9445
19.50  0.00  0.126 2.9445
19.47  0.00  0.1166 2.9476
19.32  0.00  0.1166 2.9476
19.38  0.00  0.1168 2.9474
19.50  0.00  0.1168 2.9474
19.50  0.00  0.1101 2.9479
19.53  0.00  0.1122 2.9425
19.53  0.00  0.1122 2.9425
19.44  0.00  0.1172 2.947
19.41  0.00  0.1172 2.947
19.53  0.00  0.1211 2.9498
19.44  0.00  0.1211 2.9498
19.56  0.00  0.1182 2.9502
19.41  0.00  0.1241 2.9435
19.62  0.00  0.1241 2.9435
19.59  0.00  0.1205 2.9476
19.62  0.00  0.1205 2.9476
19.32  0.00  0.1191 2.947
19.41  0.00  0.1162 2.948
19.50  0.00  0.1162 2.948
19.47  0.00  0.11 2.9487
19.53  0.00  0.11 2.9487
19.35  0.00  0.1106 2.9497
19.47  0.00  0.1106 2.9497
19.41  0.00  0.1138 2.9467
19.47  0.00  0.1233 2.9468
19.41  0.00  0.1233 2.9468
19.53  0.00  0.125 2.948
19.47  0.00  0.125 2.948
19.47  0.00  0.1228 2.9497
19.35  0.00  0.1228 2.9497
19.38  0.00  0.1171 2.9453
19.38  0.00  0.1115 2.9489
19.41  0.00  0.1115 2.9489
19.47  0.00  0.1141 2.9456
19.47  0.00  0.1141 2.9456
19.38  0.00  0.1113 2.9481
19.53  0.00  0.1172 2.9437
19.53  0.00  0.1172 2.9437
19.65  0.00  0.1193 2.9562
19.38  0.00  0.1193 2.9562
19.53  0.00  0.1174 2.9464
19.32  0.00  0.1174 2.9464
19.56  0.00  0.1221 2.947
19.50  0.00  0.1215 2.946
19.29  0.00  0.1215 2.946
19.32  0.00  0.1184 2.9481
19.47  0.00  0.1184 2.9481
19.47  0.00  0.1177 2.9443
19.68  0.00  0.1177 2.9443
19.56  0.00  0.1093 2.9518
19.41  0.00  0.1122 2.9446
19.44  0.00  0.1122 2.9446
19.56  0.00  0.1119 2.9503
19.38  0.00  0.1119 2.9503
19.41  0.00  0.12 2.9443
19.23  0.00  0.12 2.9443
19.53  0.00  0.123 2.9491
19.35  0.00  0.1238 2.9471
19.53  0.00  0.1238 2.9471
19.44  0.00  0.1205 2.9476
19.53  0.00  0.1205 2.9476
19.41  0.00  0.1185 2.9459
19.32  0.00  0.1185 2.9459
19.32  0.00  0.1184 2.9501
19.38  0.00  0.1152 2.9452
19.38  0.00  0.1152 2.9452
19.35  0.00  0.1135 2.9471
19.29  0.00  0.1135 2.9471
19.47  0.00  0.1176 2.9528
19.38  0.00  0.1156 2.9502
19.38  0.00  0.1156 2.9502
19.41  0.00  0.1224 2.9432
19.41  0.00  0.1224 2.9432
19.35  0.00  0.1211 2.9513
19.35  0.00  0.1211 2.9513
19.41  0.00  0.1235 2.9498
19.47  0.00  0.1235 2.9465
19.38  0.00  0.1235 2.9465
19.38  0.00  0.1171 2.9467
19.29  0.00  0.1171 2.9467
19.32  0.00  0.1096 2.9484
19.44  0.00  0.1096 2.9484
19.53  0.00  0.1124 2.9463
19.47  0.00  0.1146 2.9476
19.35  0.00  0.1146 2.9476
19.47  0.00  0.1202 2.9486
19.32  0.00  0.1202 2.9486
19.44  0.00  0.1212 2.949
19.35  0.00  0.1228 2.9432
19.29  0.00  0.1228 2.9432
19.47  0.00  0.118 2.9502
19.38  0.00  0.118 2.9502
19.20  0.00  0.1202 2.9478
19.47  0.00  0.1202 2.9478
19.23  0.00  0.1107 2.9525
19.35  0.00  0.1128 2.946
19.47  0.00  0.1128 2.946
19.44  0.00  0.1169 2.9495
19.29  0.00  0.1169 2.9495
19.38  0.00  0.1156 2.9448
19.20  0.00  0.1156 2.9448
19.44  0.00  0.1212 2.948
19.50  0.00  0.1224 2.9493
19.47  0.00  0.1224 2.9493
19.26  0.00  0.1215 2.9485
19.44  0.00  0.1215 2.9485
19.47  0.00  0.1228 2.9462
19.38  0.00  0.1228 2.9462
19.47  0.00  0.1182 2.9473
19.44  0.00  0.1124 2.9451
19.32  0.00  0.1124 2.9451
19.32  0.00  0.1104 2.9473
19.32  0.00  0.1104 2.9473
19.53  0.00  0.1123 2.9501
19.38  0.00  0.1123 2.9501
19.50  0.00  0.1191 2.9463
19.38  0.00  0.1224 2.9465
19.44  0.00  0.1224 2.9465
19.38  0.00  0.124 2.9481
19.47  0.00  0.124 2.9481
19.47  0.00  0.1196 2.9462
19.50  0.00  0.1218 2.947
19.47  0.00  0.1218 2.947
19.44  0.00  0.1141 2.9485
19.50  0.00  0.1141 2.9485
19.50  0.00  0.1129 2.9474
19.41  0.00  0.1129 2.9474
19.44  0.00  0.1168 2.9438
19.50  0.00  0.1097 2.9491
19.47  0.00  0.1097 2.9491
19.38  0.00  0.1174 2.944
19.47  0.00  0.1174 2.944
19.62  0.00  0.1179 2.9521
19.44  0.00  0.1179 2.9521
19.44  0.00  0.1219 2.9482
19.32  0.00  0.1317 2.9464
19.50  0.00  0.1317 2.9464
19.44  0.00  0.1165 2.9471
19.47  0.00  0.1165 2.9471
19.41  0.00  0.1127 2.9515
19.53  0.00  0.1127 2.9515
19.47  0.00  0.1119 2.9438
19.56  0.00  0.1097 2.9529
19.50  0.00  0.1097 2.9529
19.53  0.00  0.1163 2.9458
19.41  0.00  0.1163 2.9458
19.38  0.00  0.1176 2.9481
19.50  0.00  0.1238 2.9465
19.53  0.00  0.1238 2.9465
19.44  0.00  0.1195 2.9478
19.47  0.00  0.1195 2.9478
19.50  0.00  0.1215 2.9481
19.56  0.00  0.1215 2.9481
19.50  0.00  0.1133 2.9489
19.53  0.00  0.1183 2.9475
19.38  0.00  0.1183 2.9475
19.50  0.00  0.1195 2.947
19.44  0.00  0.1195 2.947
19.59  0.00  0.1171 2.9449
19.53  0.00  0.1171 2.9449
19.53  0.00  0.1158 2.9503
19.50  0.00  0.1189 2.9468
19.47  0.00  0.1189 2.9468
19.56  0.00  0.1179 2.9497
19.53  0.00  0.1179 2.9497
19.53  0.00  0.1233 2.9464
19.65  0.00  0.1233 2.9464
19.50  0.00  0.1217 2.9496
19.44  0.00  0.1211 2.9467
19.47  0.00  0.1211 2.9467
19.53  0.00  0.1171 2.9487
19.41  0.00  0.1171 2.9487
19.65  0.00  0.1176 2.9492
19.56  0.00  0.1176 2.9492
19.56  0.00  0.115 2.9487
19.47  0.00  0.1136 2.9453
19.50  0.00  0.1136 2.9453
19.50  0.00  0.1139 2.95
19.68  0.00  0.1139 2.95
19.53  0.00  0.1139 2.9479
19.50  0.00  0.1139 2.9479
19.41  0.00  0.1133 2.9504
19.71  0.00  0.1207 2.9457
19.41  0.00  0.1207 2.9457
19.50  0.00  0.1245 2.9481
19.41  0.00  0.1245 2.9481
19.44  0.00  0.1245 2.9491
19.35  0.00  0.1245 2.9491
19.32  0.00  0.1218 2.95
19.47  0.00  0.1162 2.9463
19.38  0.00  0.1162 2.9463
19.29  0.00  0.1139 2.9485
19.26  0.00  0.1139 2.9485
19.53  0.00  0.1139 2.9478
19.47  0.00  0.1083 2.946
19.44  0.00  0.1083 2.946
19.44  0.00  0.1162 2.9479
19.44  0.00  0.1162 2.9479
19.56  0.00  0.1134 2.9524
19.47  0.00  0.1134 2.9524
19.44  0.00  0.1224 2.9471
19.53  0.00  0.1248 2.9484
19.44  0.00  0.1248 2.9484
19.38  0.00  0.1211 2.9471
19.47  0.00  0.1211 2.9471
19.35  0.00  0.1217 2.9508
19.50  0.00  0.1217 2.9508
19.47  0.00  0.1189 2.9468
19.50  0.00  0.1116 2.949
19.47  0.00  0.1116 2.949
19.47  0.00  0.1057 2.9441
19.56  0.00  0.1057 2.9441
19.41  0.00  0.1097 2.949
19.38  0.00  0.1097 2.949
19.47  0.00  0.118 2.9468
19.59  0.00  0.1194 2.9468
19.62  0.00  0.1194 2.9468
19.38  0.00  0.1238 2.9485
19.53  0.00  0.1238 2.9485
19.50  0.00  0.1207 2.95
19.53  0.00  0.1228 2.9443
19.44  0.00  0.1228 2.9443
19.56  0.00  0.1235 2.9508
19.50  0.00  0.1235 2.9508
19.38  0.00  0.1199 2.9457
19.35  0.00  0.1199 2.9457
19.44  0.00  0.1171 2.9492
19.62  0.00  0.1156 2.9474
19.44  0.00  0.1156 2.9474
19.47  0.00  0.1123 2.9506
19.59  0.00  0.1123 2.9506
19.50  0.00  0.1138 2.9456
19.53  0.00  0.1184 2.948
19.35  0.00  0.1184 2.948
19.53  0.00  0.1234 2.9467
19.41  0.00  0.1234 2.9467
19.41  0.00  0.123 2.9504
19.59  0.00  0.123 2.9504
19.50  0.00  0.1205 2.9485
19.59  0.00  0.1182 2.946
19.47  0.00  0.1182 2.946
19.50  0.00  0.1146 2.947
19.41  0.00  0.1146 2.947
19.50  0.00  0.1132 2.9515
19.53  0.00  0.1132 2.9515
19.47  0.00  0.115 2.9443
19.62  0.00  0.113 2.9536
19.62  0.00  0.113 2.9536
19.50  0.00  0.1133 2.9464
19.47  0.00  0.1133 2.9464
19.53  0.00  0.1176 2.9489
19.56  0.00  0.1176 2.9489
19.59  0.00  0.1198 2.9471
19.44  0.00  0.1238 2.9501
19.44  0.00  0.1238 2.9501
19.44  0.00  0.1248 2.9462
19.59  0.00  0.1248 2.9462
19.56  0.00  0.1135 2.9521
19.41  0.00  0.1135 2.9521
19.38  0.00  0.1211 2.9459
19.47  0.00  0.1118 2.9473
19.68  0.00  0.1118 2.9473
19.53  0.00  0.1107 2.9465
19.62  0.00  0.1107 2.9465
19.44  0.00  0.1133 2.9506
19.50  0.00  0.1133 2.9506
19.65  0.00  0.1156 2.9465
19.50  0.00  0.1208 2.9485
19.41  0.00  0.1208 2.9485
19.59  0.00  0.1188 2.9476
19.47  0.00  0.1188 2.9476
19.59  0.00  0.1206 2.9498
19.53  0.00  0.1234 2.9468
19.56  0.00  0.1234 2.9468
19.50  0.00  0.1243 2.9473
19.50  0.00  0.1243 2.9473
19.53  0.00  0.1206 2.9512
19.47  0.00  0.1206 2.9512
19.56  0.00  0.115 2.9495
19.53  0.00  0.1129 2.9456
19.59  0.00  0.1129 2.9456
19.44  0.00  0.1062 2.9486
19.59  0.00  0.1062 2.9486
19.47  0.00  0.1066 2.9493
19.50  0.00  0.1066 2.9493
19.35  0.00  0.1189 2.9492
19.41  0.00  0.124 2.9468
19.62  0.00  0.124 2.9468
19.53  0.00  0.123 2.9479
19.35  0.00  0.123 2.9479
19.44  0.00  0.1235 2.9464
19.41  0.00  0.1235 2.9464
19.59  0.00  0.1183 2.9552
19.44  0.00  0.1158 2.946
19.50  0.00  0.1158 2.946
19.38  0.00  0.1146 2.9479
19.47  0.00  0.1146 2.9479
19.44  0.00  0.1193 2.9462
19.41  0.00  0.1193 2.9462
19.50  0.00  0.1166 2.9479
19.35  0.00  0.1226 2.9458
19.38  0.00  0.1226 2.9458
19.38  0.00  0.1213 2.9546
19.50  0.00  0.1213 2.9546
19.44  0.00  0.1252 2.9445
19.35  0.00  0.1252 2.9445
19.50  0.00  0.123 2.9476
19.47  0.00  0.1204 2.9456
19.47  0.00  0.1204 2.9456
19.50  0.00  0.1128 2.9467
19.59  0.00  0.1128 2.9467
19.47  0.00  0.1112 2.9485
19.47  0.00  0.1165 2.9496
19.59  0.00  0.1165 2.9496
19.47  0.00  0.1215 2.9448
19.41  0.00  0.1215 2.9448
19.62  0.00  0.1223 2.953
19.53  0.00  0.1223 2.953
19.56  0.00  0.123 2.9441
19.53  0.00  0.1204 2.9495
19.41  0.00  0.1204 2.9495
19.53  0.00  0.1204 2.947
19.41  0.00  0.1204 2.947
19.47  0.00  0.1143 2.9502
19.59  0.00  0.1143 2.9502
19.59  0.00  0.1143 2.9446
19.41  0.00  0.1168 2.9487
19.47  0.00  0.1168 2.9487
19.44  0.00  0.1145 2.9448
19.47  0.00  0.1145 2.9448
19.47  0.00  0.1213 2.9498
19.50  0.00  0.1213 2.9498
19.56  0.00  0.1227 2.9476
19.56  0.00  0.124 2.9484
19.50  0.00  0.124 2.9484
19.56  0.00  0.1235 2.9463
19.50  0.00  0.1235 2.9463
19.53  0.00  0.1179 2.95
19.56  0.00  0.1157 2.9445
19.56  0.00  0.1157 2.9445
19.65  0.00  0.1099 2.9512
19.59  0.00  0.1099 2.9512
19.56  0.00  0.1138 2.9467
19.53  0.00  0.1138 2.9467
19.62  0.00  0.1189 2.9482
19.44  0.00  0.1217 2.9469
19.47  0.00  0.1217 2.9469
19.50  0.00  0.1272 2.9485
19.65  0.00  0.1272 2.9485
19.56  0.00  0.1217 2.948
19.59  0.00  0.1217 2.948
19.56  0.00  0.121 2.9531
19.56  0.00  0.1184 2.9458
19.50  0.00  0.1184 2.9458
19.56  0.00  0.1146 2.9482
19.59  0.00  0.1146 2.9482
19.74  0.00  0.1174 2.9451
19.53  0.00  0.1174 2.9451
19.62  0.00  0.1116 2.9487
19.53  0.00  0.1172 2.9467
19.59  0.00  0.1172 2.9467
19.56  0.00  0.1177 2.951
19.68  0.00  0.1177 2.951
19.56  0.00  0.1249 2.9459
19.65  0.00  0.1249 2.9459
19.62  0.00  0.1259 2.9506
19.65  0.00  0.1243 2.9456
19.59  0.00  0.1243 2.9456
19.62  0.00  0.1176 2.9497
19.50  0.00  0.1176 2.9497
19.56  0.00  0.1112 2.9503
19.47  0.00  0.1112 2.9503
19.56  0.00  0.1138 2.9463
19.65  0.00  0.1134 2.9469
19.47  0.00  0.1134 2.9469
19.59  0.00  0.1155 2.9496
19.47  0.00  0.1155 2.9496
19.47  0.00  0.1227 2.946
19.56  0.00  0.1189 2.9518
19.56  0.00  0.1189 2.9518
19.53  0.00  0.1244 2.9464
19.47  0.00  0.1244 2.9464
19.56  0.00  0.1224 2.9478
19.44  0.00  0.1224 2.9478
19.50  0.00  0.1215 2.948
19.62  0.00  0.1179 2.9508
19.56  0.00  0.1179 2.9508
19.47  0.00  0.1127 2.9447
19.62  0.00  0.1127 2.9447
19.41  0.00  0.1112 2.9493
19.47  0.00  0.1112 2.9493
19.53  0.00  0.1134 2.9467
19.68  0.00  0.1173 2.949
19.47  0.00  0.1173 2.949
19.47  0.00  0.1228 2.9457
19.44  0.00  0.1228 2.9457
19.53  0.00  0.1218 2.9536
19.50  0.00  0.1218 2.9536
19.50  0.00  0.121 2.9468
19.50  0.00  0.1188 2.9495
19.53  0.00  0.1188 2.9495
19.38  0.00  0.1191 2.9463
19.47  0.00  0.1191 2.9463
19.47  0.00  0.1149 2.9476
19.41  0.00  0.1149 2.9476
19.50  0.00  0.1149 2.9458
19.38  0.00  0.1151 2.9539
19.47  0.00  0.1151 2.9539
19.44  0.00  0.1167 2.9449
19.65  0.00  0.1167 2.9449
19.41  0.00  0.1199 2.9491
19.41  0.00  0.1223 2.9473
19.41  0.00  0.1223 2.9473
19.41  0.00  0.1249 2.9478
19.50  0.00  0.1249 2.9478
19.53  0.00  0.1249 2.9496
19.62  0.00  0.1249 2.9496
19.53  0.00  0.1196 2.9515
19.62  0.00  0.1152 2.9459
19.56  0.00  0.1152 2.9459
19.56  0.00  0.111 2.9482
19.41  0.00  0.111 2.9482
19.47  0.00  0.1149 2.9478
19.56  0.00  0.1149 2.9478
19.41  0.00  0.1157 2.9474
19.47  0.00  0.1177 2.9518
19.47  0.00  0.1177 2.9518
19.50  0.00  0.118 2.9481
19.35  0.00  0.118 2.9481
19.38  0.00  0.1227 2.9476
19.44  0.00  0.1227 2.9476
19.38  0.00  0.1239 2.9475
19.59  0.00  0.1208 2.9464
19.35  0.00  0.1208 2.9464
19.38  0.00  0.1184 2.9504
19.53  0.00  0.1184 2.9504
19.47  0.00  0.1177 2.9465
19.38  0.00  0.1177 2.9465
19.47  0.00  0.1106 2.95
19.32  0.00  0.1138 2.9445
19.47  0.00  0.1138 2.9445
19.41  0.00  0.1143 2.9471
19.47  0.00  0.1143 2.9471
19.35  0.00  0.1223 2.948
19.53  0.00  0.1223 2.948
19.50  0.00  0.1226 2.9545
19.50  0.00  0.1259 2.9463
19.38  0.00  0.1259 2.9463
19.41  0.00  0.12 2.9507
19.59  0.00  0.12 2.9507
19.38  0.00  0.1199 2.9468
19.41  0.00  0.1165 2.9486
19.41  0.00  0.1165 2.9486
19.38  0.00  0.1141 2.9452
19.35  0.00  0.1141 2.9452
19.41  0.00  0.1144 2.9506
19.41  0.00  0.1144 2.9506
19.35  0.00  0.1173 2.9464
19.50  0.00  0.1173 2.9464
19.35  0.00  0.115 2.9501
19.47  0.00  0.1195 2.947
19.38  0.00  0.1195 2.947
19.47  0.00  0.1221 2.9493
